,sexo,sector_del_nivel_de_formación_alcanzado,edad,periodo,total
1431,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,Total,2019,352.9
1432,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,Total,2018,299.8
1433,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,Total,2017,316.1
1434,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,Total,2016,292.9
1435,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2022,13.7
1436,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2021,15.5
1437,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2020,13.7
1438,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2019,13.0
1439,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2018,17.1
1440,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2017,15.0
1441,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 16 a 24 años,2016,20.5
1442,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2022,81.1
1443,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2021,59.0
1444,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2020,94.2
1445,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2019,80.2
1446,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2018,72.5
1447,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2017,85.2
1448,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 25 a 34 años,2016,75.0
1449,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2022,96.8
1450,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2021,97.5
1451,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2020,98.4
1452,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2019,112.7
1453,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2018,97.3
1454,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2017,113.8
1455,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 35 a 44 años,2016,102.5
1456,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2022,97.2
1457,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2021,86.1
1458,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2020,90.4
1459,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2019,82.7
1460,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2018,69.0
1461,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2017,48.2
1462,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,De 45 a 54 años,2016,59.9
1463,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2022,77.0
1464,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2021,78.1
1465,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2020,62.2
1466,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2019,64.3
1467,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2018,43.8
1468,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2017,54.0
1469,Mujeres,Mecánica  electrónica y otra formación técnica  industria y construcción,55 y más años,2016,35.0
1470,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2022,84.5
1471,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2021,101.5
1472,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2020,96.9
1473,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2019,83.6
1474,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2018,65.3
1475,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2017,60.5
1476,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,Total,2016,74.9
1477,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2022,3.4
1478,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2021,6.9
1479,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2020,6.6
1480,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2019,6.3
1481,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2018,4.0
1482,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2017,4.9
1483,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 16 a 24 años,2016,5.0
1484,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2022,19.4
1485,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2021,19.6
1486,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2020,18.9
1487,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2019,29.8
1488,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2018,13.5
1489,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2017,15.7
1490,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 25 a 34 años,2016,21.8
1491,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2022,21.0
1492,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2021,24.9
1493,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2020,34.3
1494,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2019,20.5
1495,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2018,27.4
1496,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2017,23.9
1497,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 35 a 44 años,2016,31.3
1498,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2022,22.4
1499,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2021,36.7
1500,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2020,20.4
1501,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2019,17.7
1502,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2018,11.6
1503,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2017,13.1
1504,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,De 45 a 54 años,2016,11.7
1505,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2022,18.2
1506,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2021,13.4
1507,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2020,16.6
1508,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2019,9.3
1509,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2018,8.7
1510,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2017,2.9
1511,Mujeres,Agricultura  ganadería  pesca  silvicultura y veterinaria,55 y más años,2016,5.0
1512,Mujeres,Salud y servicios sociales,Total,2022,1858.4
1513,Mujeres,Salud y servicios sociales,Total,2021,1869.7
1514,Mujeres,Salud y servicios sociales,Total,2020,1805.9
1515,Mujeres,Salud y servicios sociales,Total,2019,1707.8
1516,Mujeres,Salud y servicios sociales,Total,2018,1574.3
1517,Mujeres,Salud y servicios sociales,Total,2017,1540.3
1518,Mujeres,Salud y servicios sociales,Total,2016,1498.5
1519,Mujeres,Salud y servicios sociales,De 16 a 24 años,2022,148.1
1520,Mujeres,Salud y servicios sociales,De 16 a 24 años,2021,147.4
1521,Mujeres,Salud y servicios sociales,De 16 a 24 años,2020,125.4
1522,Mujeres,Salud y servicios sociales,De 16 a 24 años,2019,116.1
1523,Mujeres,Salud y servicios sociales,De 16 a 24 años,2018,105.3
1524,Mujeres,Salud y servicios sociales,De 16 a 24 años,2017,111.0
1525,Mujeres,Salud y servicios sociales,De 16 a 24 años,2016,114.5
1526,Mujeres,Salud y servicios sociales,De 25 a 34 años,2022,398.1
1527,Mujeres,Salud y servicios sociales,De 25 a 34 años,2021,363.2
1528,Mujeres,Salud y servicios sociales,De 25 a 34 años,2020,394.4
1529,Mujeres,Salud y servicios sociales,De 25 a 34 años,2019,390.4
1530,Mujeres,Salud y servicios sociales,De 25 a 34 años,2018,320.7
1531,Mujeres,Salud y servicios sociales,De 25 a 34 años,2017,349.6
1532,Mujeres,Salud y servicios sociales,De 25 a 34 años,2016,356.3
1533,Mujeres,Salud y servicios sociales,De 35 a 44 años,2022,399.4
1534,Mujeres,Salud y servicios sociales,De 35 a 44 años,2021,449.3
1535,Mujeres,Salud y servicios sociales,De 35 a 44 años,2020,437.1
1536,Mujeres,Salud y servicios sociales,De 35 a 44 años,2019,406.1
1537,Mujeres,Salud y servicios sociales,De 35 a 44 años,2018,397.6
1538,Mujeres,Salud y servicios sociales,De 35 a 44 años,2017,369.0
1539,Mujeres,Salud y servicios sociales,De 35 a 44 años,2016,370.9
1540,Mujeres,Salud y servicios sociales,De 45 a 54 años,2022,344.2
1541,Mujeres,Salud y servicios sociales,De 45 a 54 años,2021,383.9
1542,Mujeres,Salud y servicios sociales,De 45 a 54 años,2020,347.8
1543,Mujeres,Salud y servicios sociales,De 45 a 54 años,2019,354.1
1544,Mujeres,Salud y servicios sociales,De 45 a 54 años,2018,333.5
1545,Mujeres,Salud y servicios sociales,De 45 a 54 años,2017,324.3
1546,Mujeres,Salud y servicios sociales,De 45 a 54 años,2016,308.8
1547,Mujeres,Salud y servicios sociales,55 y más años,2022,568.4
1548,Mujeres,Salud y servicios sociales,55 y más años,2021,526.0
1549,Mujeres,Salud y servicios sociales,55 y más años,2020,501.1
1550,Mujeres,Salud y servicios sociales,55 y más años,2019,441.0
1551,Mujeres,Salud y servicios sociales,55 y más años,2018,417.3
1552,Mujeres,Salud y servicios sociales,55 y más años,2017,386.3
1553,Mujeres,Salud y servicios sociales,55 y más años,2016,348.0
1554,Mujeres,Servicios,Total,2022,762.5
1555,Mujeres,Servicios,Total,2021,709.4
1556,Mujeres,Servicios,Total,2020,708.9
1557,Mujeres,Servicios,Total,2019,687.9
1558,Mujeres,Servicios,Total,2018,644.5
1559,Mujeres,Servicios,Total,2017,618.9
1560,Mujeres,Servicios,Total,2016,641.6
1561,Mujeres,Servicios,De 16 a 24 años,2022,66.2
1562,Mujeres,Servicios,De 16 a 24 años,2021,69.7
1563,Mujeres,Servicios,De 16 a 24 años,2020,64.9
1564,Mujeres,Servicios,De 16 a 24 años,2019,67.2
1565,Mujeres,Servicios,De 16 a 24 años,2018,58.3
1566,Mujeres,Servicios,De 16 a 24 años,2017,77.5
1567,Mujeres,Servicios,De 16 a 24 años,2016,63.6
1568,Mujeres,Servicios,De 25 a 34 años,2022,208.7
1569,Mujeres,Servicios,De 25 a 34 años,2021,181.5
1570,Mujeres,Servicios,De 25 a 34 años,2020,193.1
1571,Mujeres,Servicios,De 25 a 34 años,2019,170.7
1572,Mujeres,Servicios,De 25 a 34 años,2018,179.8
1573,Mujeres,Servicios,De 25 a 34 años,2017,156.2
1574,Mujeres,Servicios,De 25 a 34 años,2016,176.9
1575,Mujeres,Servicios,De 35 a 44 años,2022,198.0
1576,Mujeres,Servicios,De 35 a 44 años,2021,184.6
1577,Mujeres,Servicios,De 35 a 44 años,2020,195.0
1578,Mujeres,Servicios,De 35 a 44 años,2019,187.9
1579,Mujeres,Servicios,De 35 a 44 años,2018,193.6
1580,Mujeres,Servicios,De 35 a 44 años,2017,181.8
1581,Mujeres,Servicios,De 35 a 44 años,2016,198.9
1582,Mujeres,Servicios,De 45 a 54 años,2022,170.4
1583,Mujeres,Servicios,De 45 a 54 años,2021,171.9
1584,Mujeres,Servicios,De 45 a 54 años,2020,158.3
1585,Mujeres,Servicios,De 45 a 54 años,2019,167.7
1586,Mujeres,Servicios,De 45 a 54 años,2018,133.1
1587,Mujeres,Servicios,De 45 a 54 años,2017,135.0
1588,Mujeres,Servicios,De 45 a 54 años,2016,128.7
1589,Mujeres,Servicios,55 y más años,2022,119.1
1590,Mujeres,Servicios,55 y más años,2021,101.6
1591,Mujeres,Servicios,55 y más años,2020,97.6
1592,Mujeres,Servicios,55 y más años,2019,94.4
1593,Mujeres,Servicios,55 y más años,2018,79.7
1594,Mujeres,Servicios,55 y más años,2017,68.3
1595,Mujeres,Servicios,55 y más años,2016,73.4
1596,Mujeres,Sectores desconocidos o no especificados,Total,2022,485.8
1597,Mujeres,Sectores desconocidos o no especificados,Total,2021,445.6
1598,Mujeres,Sectores desconocidos o no especificados,Total,2020,464.6
1599,Mujeres,Sectores desconocidos o no especificados,Total,2019,500.6
1600,Mujeres,Sectores desconocidos o no especificados,Total,2018,572.7
1601,Mujeres,Sectores desconocidos o no especificados,Total,2017,580.8
1602,Mujeres,Sectores desconocidos o no especificados,Total,2016,671.9
1603,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2022,12.0
1604,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2021,10.2
1605,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2020,6.1
1606,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2019,12.0
1607,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2018,17.9
1608,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2017,15.7
1609,Mujeres,Sectores desconocidos o no especificados,De 16 a 24 años,2016,14.2
1610,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2022,26.1
1611,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2021,15.6
1612,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2020,19.7
1613,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2019,26.3
1614,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2018,24.0
1615,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2017,30.6
1616,Mujeres,Sectores desconocidos o no especificados,De 25 a 34 años,2016,52.4
1617,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2022,53.6
1618,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2021,33.3
1619,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2020,54.4
1620,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2019,27.9
1621,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2018,44.1
1622,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2017,39.6
1623,Mujeres,Sectores desconocidos o no especificados,De 35 a 44 años,2016,66.2
1624,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2022,44.7
1625,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2021,50.2
1626,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2020,35.4
1627,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2019,43.9
1628,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2018,44.3
1629,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2017,41.8
1630,Mujeres,Sectores desconocidos o no especificados,De 45 a 54 años,2016,56.1
1631,Mujeres,Sectores desconocidos o no especificados,55 y más años,2022,349.4
1632,Mujeres,Sectores desconocidos o no especificados,55 y más años,2021,336.4
1633,Mujeres,Sectores desconocidos o no especificados,55 y más años,2020,349.1
1634,Mujeres,Sectores desconocidos o no especificados,55 y más años,2019,390.4
1635,Mujeres,Sectores desconocidos o no especificados,55 y más años,2018,442.4
1636,Mujeres,Sectores desconocidos o no especificados,55 y más años,2017,453.2
1637,Mujeres,Sectores desconocidos o no especificados,55 y más años,2016,483.0
