,sexo,comunidades_y_ciudades_autónomas,rama_de_actividad_-_cnae_2009,periodo,total
416,Ambos sexos,Aragón,Total,2023,597.8
417,Ambos sexos,Aragón,Total,2022,584.7
418,Ambos sexos,Aragón,Total,2021,579.7
419,Ambos sexos,Aragón,Total,2020,569.9
420,Ambos sexos,Aragón,Total,2019,587.6
421,Ambos sexos,Aragón,Total,2018,573.8
422,Ambos sexos,Aragón,Total,2017,565.8
423,Ambos sexos,Aragón,Total,2016,553.9
424,Ambos sexos,Aragón,Total,2015,541.2
425,Ambos sexos,Aragón,Total,2014,519.4
426,Ambos sexos,Aragón,Total,2013,515.3
427,Ambos sexos,Aragón,Total,2012,546.3
428,Ambos sexos,Aragón,Total,2011,550.4
429,Ambos sexos,Aragón,Total,2010,562.9
430,Ambos sexos,Aragón,Total,2009,584.1
431,Ambos sexos,Aragón,Total,2008,625.6
432,Ambos sexos,Aragón,Agricultura,2023,32.6
433,Ambos sexos,Aragón,Agricultura,2022,33.1
434,Ambos sexos,Aragón,Agricultura,2021,33.8
435,Ambos sexos,Aragón,Agricultura,2020,32
436,Ambos sexos,Aragón,Agricultura,2019,34.4
437,Ambos sexos,Aragón,Agricultura,2018,38.6
438,Ambos sexos,Aragón,Agricultura,2017,38.7
439,Ambos sexos,Aragón,Agricultura,2016,35.8
440,Ambos sexos,Aragón,Agricultura,2015,32
441,Ambos sexos,Aragón,Agricultura,2014,27.8
442,Ambos sexos,Aragón,Agricultura,2013,30.5
443,Ambos sexos,Aragón,Agricultura,2012,32.2
444,Ambos sexos,Aragón,Agricultura,2011,32.6
445,Ambos sexos,Aragón,Agricultura,2010,35.2
446,Ambos sexos,Aragón,Agricultura,2009,28.6
447,Ambos sexos,Aragón,Agricultura,2008,29.9
448,Ambos sexos,Aragón,Industria general,2023,119.8
449,Ambos sexos,Aragón,Industria general,2022,109.9
450,Ambos sexos,Aragón,Industria general,2021,113.8
451,Ambos sexos,Aragón,Industria general,2020,121.6
452,Ambos sexos,Aragón,Industria general,2019,115.1
453,Ambos sexos,Aragón,Industria general,2018,115.1
454,Ambos sexos,Aragón,Industria general,2017,105.8
455,Ambos sexos,Aragón,Industria general,2016,105.2
456,Ambos sexos,Aragón,Industria general,2015,109.8
457,Ambos sexos,Aragón,Industria general,2014,95.7
458,Ambos sexos,Aragón,Industria general,2013,88.3
459,Ambos sexos,Aragón,Industria general,2012,99
460,Ambos sexos,Aragón,Industria general,2011,107.4
461,Ambos sexos,Aragón,Industria general,2010,107.6
462,Ambos sexos,Aragón,Industria general,2009,109
463,Ambos sexos,Aragón,Industria general,2008,132.8
464,Ambos sexos,Aragón,Industrias extractivas,2023,7.8
465,Ambos sexos,Aragón,Industrias extractivas,2022,7.7
466,Ambos sexos,Aragón,Industrias extractivas,2021,8.7
467,Ambos sexos,Aragón,Industrias extractivas,2020,6.6
468,Ambos sexos,Aragón,Industrias extractivas,2019,8.6
469,Ambos sexos,Aragón,Industrias extractivas,2018,8.4
470,Ambos sexos,Aragón,Industrias extractivas,2017,7.9
471,Ambos sexos,Aragón,Industrias extractivas,2016,6.8
472,Ambos sexos,Aragón,Industrias extractivas,2015,6.7
473,Ambos sexos,Aragón,Industrias extractivas,2014,6.4
474,Ambos sexos,Aragón,Industrias extractivas,2013,7.6
475,Ambos sexos,Aragón,Industrias extractivas,2012,10
476,Ambos sexos,Aragón,Industrias extractivas,2011,10.8
477,Ambos sexos,Aragón,Industrias extractivas,2010,9
478,Ambos sexos,Aragón,Industrias extractivas,2009,6.8
479,Ambos sexos,Aragón,Industrias extractivas,2008,9.1
480,Ambos sexos,Aragón,Industria manufacturera,2023,112
481,Ambos sexos,Aragón,Industria manufacturera,2022,102.2
482,Ambos sexos,Aragón,Industria manufacturera,2021,105.1
483,Ambos sexos,Aragón,Industria manufacturera,2020,115
484,Ambos sexos,Aragón,Industria manufacturera,2019,106.5
485,Ambos sexos,Aragón,Industria manufacturera,2018,106.7
486,Ambos sexos,Aragón,Industria manufacturera,2017,97.9
487,Ambos sexos,Aragón,Industria manufacturera,2016,98.4
488,Ambos sexos,Aragón,Industria manufacturera,2015,103.1
489,Ambos sexos,Aragón,Industria manufacturera,2014,89.3
490,Ambos sexos,Aragón,Industria manufacturera,2013,80.7
491,Ambos sexos,Aragón,Industria manufacturera,2012,88.9
492,Ambos sexos,Aragón,Industria manufacturera,2011,96.6
493,Ambos sexos,Aragón,Industria manufacturera,2010,98.6
494,Ambos sexos,Aragón,Industria manufacturera,2009,102.1
495,Ambos sexos,Aragón,Industria manufacturera,2008,123.7
496,Ambos sexos,Aragón,Construcción,2023,31.9
497,Ambos sexos,Aragón,Construcción,2022,37.9
498,Ambos sexos,Aragón,Construcción,2021,41.1
499,Ambos sexos,Aragón,Construcción,2020,35.9
500,Ambos sexos,Aragón,Construcción,2019,38
501,Ambos sexos,Aragón,Construcción,2018,34.7
502,Ambos sexos,Aragón,Construcción,2017,30.5
503,Ambos sexos,Aragón,Construcción,2016,32.5
504,Ambos sexos,Aragón,Construcción,2015,32.8
505,Ambos sexos,Aragón,Construcción,2014,30.2
506,Ambos sexos,Aragón,Construcción,2013,30.8
507,Ambos sexos,Aragón,Construcción,2012,37.5
508,Ambos sexos,Aragón,Construcción,2011,41.2
509,Ambos sexos,Aragón,Construcción,2010,55.5
510,Ambos sexos,Aragón,Construcción,2009,60
511,Ambos sexos,Aragón,Construcción,2008,69.3
512,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2023,148.4
513,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2022,144
514,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2021,136.3
515,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2020,138.8
516,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2019,150.7
517,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2018,146.4
518,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2017,152
519,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2016,141.8
520,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2015,138.2
521,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2014,140
522,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2013,139.3
523,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2012,139.5
524,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2011,128.4
525,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2010,129.3
526,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2009,148.5
527,Ambos sexos,Aragón,"Comercio, logistica y hosteleria",2008,158.1
528,Ambos sexos,Aragón,Informacion y telecomunicaciones,2023,12
529,Ambos sexos,Aragón,Informacion y telecomunicaciones,2022,12.5
530,Ambos sexos,Aragón,Informacion y telecomunicaciones,2021,10.6
531,Ambos sexos,Aragón,Informacion y telecomunicaciones,2020,9.6
532,Ambos sexos,Aragón,Informacion y telecomunicaciones,2019,12.6
533,Ambos sexos,Aragón,Informacion y telecomunicaciones,2018,12
534,Ambos sexos,Aragón,Informacion y telecomunicaciones,2017,10.5
535,Ambos sexos,Aragón,Informacion y telecomunicaciones,2016,12.1
536,Ambos sexos,Aragón,Informacion y telecomunicaciones,2015,11.2
537,Ambos sexos,Aragón,Informacion y telecomunicaciones,2014,11
538,Ambos sexos,Aragón,Informacion y telecomunicaciones,2013,11.9
539,Ambos sexos,Aragón,Informacion y telecomunicaciones,2012,12
540,Ambos sexos,Aragón,Informacion y telecomunicaciones,2011,11.6
541,Ambos sexos,Aragón,Informacion y telecomunicaciones,2010,10.7
542,Ambos sexos,Aragón,Informacion y telecomunicaciones,2009,12.1
543,Ambos sexos,Aragón,Informacion y telecomunicaciones,2008,11.9
544,Ambos sexos,Aragón,Finanzas y seguros,2023,13.5
545,Ambos sexos,Aragón,Finanzas y seguros,2022,10.2
546,Ambos sexos,Aragón,Finanzas y seguros,2021,9.3
547,Ambos sexos,Aragón,Finanzas y seguros,2020,9.5
548,Ambos sexos,Aragón,Finanzas y seguros,2019,10.6
549,Ambos sexos,Aragón,Finanzas y seguros,2018,9.7
550,Ambos sexos,Aragón,Finanzas y seguros,2017,11
551,Ambos sexos,Aragón,Finanzas y seguros,2016,11.5
552,Ambos sexos,Aragón,Finanzas y seguros,2015,9
553,Ambos sexos,Aragón,Finanzas y seguros,2014,9.2
554,Ambos sexos,Aragón,Finanzas y seguros,2013,12.7
555,Ambos sexos,Aragón,Finanzas y seguros,2012,13.7
556,Ambos sexos,Aragón,Finanzas y seguros,2011,13.5
557,Ambos sexos,Aragón,Finanzas y seguros,2010,13.4
558,Ambos sexos,Aragón,Finanzas y seguros,2009,15.3
559,Ambos sexos,Aragón,Finanzas y seguros,2008,15.8
560,Ambos sexos,Aragón,Inmobiliarias,2023,2.6
561,Ambos sexos,Aragón,Inmobiliarias,2022,3.2
562,Ambos sexos,Aragón,Inmobiliarias,2021,2.8
563,Ambos sexos,Aragón,Inmobiliarias,2020,2.4
564,Ambos sexos,Aragón,Inmobiliarias,2019,2.6
565,Ambos sexos,Aragón,Inmobiliarias,2018,3.3
566,Ambos sexos,Aragón,Inmobiliarias,2017,2.7
567,Ambos sexos,Aragón,Inmobiliarias,2016,3
568,Ambos sexos,Aragón,Inmobiliarias,2015,2.7
569,Ambos sexos,Aragón,Inmobiliarias,2014,2.8
570,Ambos sexos,Aragón,Inmobiliarias,2013,3.2
571,Ambos sexos,Aragón,Inmobiliarias,2012,2.4
572,Ambos sexos,Aragón,Inmobiliarias,2011,1.5
573,Ambos sexos,Aragón,Inmobiliarias,2010,2.6
574,Ambos sexos,Aragón,Inmobiliarias,2009,1.5
575,Ambos sexos,Aragón,Inmobiliarias,2008,1.6
576,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2023,52.3
577,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2022,51.6
578,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2021,48.4
579,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2020,46.5
580,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2019,42.2
581,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2018,44.5
582,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2017,48
583,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2016,42
584,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2015,42.9
585,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2014,45.4
586,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2013,47.2
587,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2012,44
588,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2011,47.9
589,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2010,48.5
590,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2009,49.1
591,Ambos sexos,Aragón,"Actividades cientificas, administrativas y axuliares",2008,47
592,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2023,147
593,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2022,145
594,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2021,143.5
595,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2020,135.6
596,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2019,141.4
597,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2018,132.9
598,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2017,128.4
599,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2016,127.8
600,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2015,124
601,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2014,119.1
602,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2013,117.6
603,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2012,128.8
604,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2011,126.4
605,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2010,122.5
606,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2009,119.1
607,Ambos sexos,Aragón,"Admin.Publica, educacion y sanitarias",2008,118.2
608,Ambos sexos,Aragón,"Artisticas, labores domesticas",2023,37.6
609,Ambos sexos,Aragón,"Artisticas, labores domesticas",2022,37.3
610,Ambos sexos,Aragón,"Artisticas, labores domesticas",2021,40
611,Ambos sexos,Aragón,"Artisticas, labores domesticas",2020,38
612,Ambos sexos,Aragón,"Artisticas, labores domesticas",2019,40
613,Ambos sexos,Aragón,"Artisticas, labores domesticas",2018,36.7
614,Ambos sexos,Aragón,"Artisticas, labores domesticas",2017,38.2
615,Ambos sexos,Aragón,"Artisticas, labores domesticas",2016,42.3
616,Ambos sexos,Aragón,"Artisticas, labores domesticas",2015,38.7
617,Ambos sexos,Aragón,"Artisticas, labores domesticas",2014,38.3
618,Ambos sexos,Aragón,"Artisticas, labores domesticas",2013,33.8
619,Ambos sexos,Aragón,"Artisticas, labores domesticas",2012,37.2
620,Ambos sexos,Aragón,"Artisticas, labores domesticas",2011,39.8
621,Ambos sexos,Aragón,"Artisticas, labores domesticas",2010,37.5
622,Ambos sexos,Aragón,"Artisticas, labores domesticas",2009,40.8
623,Ambos sexos,Aragón,"Artisticas, labores domesticas",2008,41.1
624,Ambos sexos,Asturias,Total,2023,394.6
625,Ambos sexos,Asturias,Total,2022,383.8
626,Ambos sexos,Asturias,Total,2021,390.7
627,Ambos sexos,Asturias,Total,2020,381.1
628,Ambos sexos,Asturias,Total,2019,387
629,Ambos sexos,Asturias,Total,2018,391.9
630,Ambos sexos,Asturias,Total,2017,395.5
631,Ambos sexos,Asturias,Total,2016,386.1
632,Ambos sexos,Asturias,Total,2015,376.2
633,Ambos sexos,Asturias,Total,2014,376.3
634,Ambos sexos,Asturias,Total,2013,369.4
635,Ambos sexos,Asturias,Total,2012,382.9
636,Ambos sexos,Asturias,Total,2011,401.5
637,Ambos sexos,Asturias,Total,2010,412
638,Ambos sexos,Asturias,Total,2009,426.2
639,Ambos sexos,Asturias,Total,2008,456.3
640,Ambos sexos,Asturias,Agricultura,2023,10.8
641,Ambos sexos,Asturias,Agricultura,2022,13.3
642,Ambos sexos,Asturias,Agricultura,2021,14
643,Ambos sexos,Asturias,Agricultura,2020,12.6
644,Ambos sexos,Asturias,Agricultura,2019,14
645,Ambos sexos,Asturias,Agricultura,2018,17.1
646,Ambos sexos,Asturias,Agricultura,2017,15.3
647,Ambos sexos,Asturias,Agricultura,2016,13.5
648,Ambos sexos,Asturias,Agricultura,2015,12.8
649,Ambos sexos,Asturias,Agricultura,2014,16
650,Ambos sexos,Asturias,Agricultura,2013,17.5
651,Ambos sexos,Asturias,Agricultura,2012,16.8
652,Ambos sexos,Asturias,Agricultura,2011,15.9
653,Ambos sexos,Asturias,Agricultura,2010,15.5
654,Ambos sexos,Asturias,Agricultura,2009,16.9
655,Ambos sexos,Asturias,Agricultura,2008,20.5
656,Ambos sexos,Asturias,Industria general,2023,57.2
657,Ambos sexos,Asturias,Industria general,2022,55.6
658,Ambos sexos,Asturias,Industria general,2021,54.3
659,Ambos sexos,Asturias,Industria general,2020,53.8
660,Ambos sexos,Asturias,Industria general,2019,53
661,Ambos sexos,Asturias,Industria general,2018,56.2
662,Ambos sexos,Asturias,Industria general,2017,59.8
663,Ambos sexos,Asturias,Industria general,2016,57.4
664,Ambos sexos,Asturias,Industria general,2015,56.4
665,Ambos sexos,Asturias,Industria general,2014,59.7
666,Ambos sexos,Asturias,Industria general,2013,54.4
667,Ambos sexos,Asturias,Industria general,2012,56.8
668,Ambos sexos,Asturias,Industria general,2011,57
669,Ambos sexos,Asturias,Industria general,2010,59.8
670,Ambos sexos,Asturias,Industria general,2009,61.7
671,Ambos sexos,Asturias,Industria general,2008,71.2
672,Ambos sexos,Asturias,Industrias extractivas,2023,7.5
673,Ambos sexos,Asturias,Industrias extractivas,2022,6.4
674,Ambos sexos,Asturias,Industrias extractivas,2021,6.6
675,Ambos sexos,Asturias,Industrias extractivas,2020,8.4
676,Ambos sexos,Asturias,Industrias extractivas,2019,6.5
677,Ambos sexos,Asturias,Industrias extractivas,2018,8.4
678,Ambos sexos,Asturias,Industrias extractivas,2017,9.1
679,Ambos sexos,Asturias,Industrias extractivas,2016,7.3
680,Ambos sexos,Asturias,Industrias extractivas,2015,8.6
681,Ambos sexos,Asturias,Industrias extractivas,2014,8.5
682,Ambos sexos,Asturias,Industrias extractivas,2013,8.3
683,Ambos sexos,Asturias,Industrias extractivas,2012,8.2
684,Ambos sexos,Asturias,Industrias extractivas,2011,9.3
685,Ambos sexos,Asturias,Industrias extractivas,2010,8.4
686,Ambos sexos,Asturias,Industrias extractivas,2009,7.7
687,Ambos sexos,Asturias,Industrias extractivas,2008,8.5
688,Ambos sexos,Asturias,Industria manufacturera,2023,49.7
689,Ambos sexos,Asturias,Industria manufacturera,2022,49.2
690,Ambos sexos,Asturias,Industria manufacturera,2021,47.7
691,Ambos sexos,Asturias,Industria manufacturera,2020,45.4
692,Ambos sexos,Asturias,Industria manufacturera,2019,46.6
693,Ambos sexos,Asturias,Industria manufacturera,2018,47.8
694,Ambos sexos,Asturias,Industria manufacturera,2017,50.7
695,Ambos sexos,Asturias,Industria manufacturera,2016,50.1
696,Ambos sexos,Asturias,Industria manufacturera,2015,47.7
697,Ambos sexos,Asturias,Industria manufacturera,2014,51.3
698,Ambos sexos,Asturias,Industria manufacturera,2013,46.1
699,Ambos sexos,Asturias,Industria manufacturera,2012,48.6
700,Ambos sexos,Asturias,Industria manufacturera,2011,47.8
701,Ambos sexos,Asturias,Industria manufacturera,2010,51.4
702,Ambos sexos,Asturias,Industria manufacturera,2009,54.1
703,Ambos sexos,Asturias,Industria manufacturera,2008,62.8
704,Ambos sexos,Asturias,Construcción,2023,28.1
705,Ambos sexos,Asturias,Construcción,2022,23.9
706,Ambos sexos,Asturias,Construcción,2021,26.9
707,Ambos sexos,Asturias,Construcción,2020,21.8
708,Ambos sexos,Asturias,Construcción,2019,25.4
709,Ambos sexos,Asturias,Construcción,2018,22.9
710,Ambos sexos,Asturias,Construcción,2017,22.6
711,Ambos sexos,Asturias,Construcción,2016,20.1
712,Ambos sexos,Asturias,Construcción,2015,20.4
713,Ambos sexos,Asturias,Construcción,2014,20.2
714,Ambos sexos,Asturias,Construcción,2013,23.5
715,Ambos sexos,Asturias,Construcción,2012,31
716,Ambos sexos,Asturias,Construcción,2011,36.1
717,Ambos sexos,Asturias,Construcción,2010,37.2
718,Ambos sexos,Asturias,Construcción,2009,40.2
719,Ambos sexos,Asturias,Construcción,2008,52.6
720,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2023,112.8
721,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2022,103.7
722,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2021,98.3
723,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2020,103.7
724,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2019,109.2
725,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2018,110.5
726,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2017,117.7
727,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2016,118.2
728,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2015,107.9
729,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2014,110.1
730,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2013,111.7
731,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2012,108.2
732,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2011,117.3
733,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2010,122.2
734,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2009,120.4
735,Ambos sexos,Asturias,"Comercio, logistica y hosteleria",2008,130.1
736,Ambos sexos,Asturias,Informacion y telecomunicaciones,2023,14.8
737,Ambos sexos,Asturias,Informacion y telecomunicaciones,2022,12.1
738,Ambos sexos,Asturias,Informacion y telecomunicaciones,2021,13.2
739,Ambos sexos,Asturias,Informacion y telecomunicaciones,2020,12.2
740,Ambos sexos,Asturias,Informacion y telecomunicaciones,2019,13.3
741,Ambos sexos,Asturias,Informacion y telecomunicaciones,2018,12.3
742,Ambos sexos,Asturias,Informacion y telecomunicaciones,2017,11.4
743,Ambos sexos,Asturias,Informacion y telecomunicaciones,2016,10
744,Ambos sexos,Asturias,Informacion y telecomunicaciones,2015,8.2
745,Ambos sexos,Asturias,Informacion y telecomunicaciones,2014,7.2
746,Ambos sexos,Asturias,Informacion y telecomunicaciones,2013,7.8
747,Ambos sexos,Asturias,Informacion y telecomunicaciones,2012,7.9
748,Ambos sexos,Asturias,Informacion y telecomunicaciones,2011,10.3
749,Ambos sexos,Asturias,Informacion y telecomunicaciones,2010,9.9
